Date,AAPL,AMZN,GOOGL,MSFT,NVDA
2010-02-22,-0.992225771385614,-0.9902636121904833,-0.9066288707457342,-0.9368625873967049,-0.949109427952116
2010-02-23,-0.9953466000467149,-0.9910611642410772,-0.9133913756605737,-0.9413593172052921,-0.9517428242349226
2010-02-24,-0.9920028068014816,-0.9884924124687118,-0.9165407497988318,-0.9379867415561439,-0.9495044343997951
2010-02-25,-0.9907581818680979,-0.9900668122213976,-0.9209499136981849,-0.9383239623405386,-0.9504919633536009
2010-02-26,-0.9883246474483569,-0.989859650200032,-0.9206262599589574,-0.9375370289654943,-0.9518086229911806
2010-03-01,-0.9842656141273697,-0.9834999183877254,-0.9154734344165278,-0.933602305504857,-0.9475293764921836
2010-03-02,-0.9843956657875869,-0.9824744900892353,-0.9081510860706887,-0.9398978856760429,-0.9475951923612521
2010-03-03,-0.9839498541004965,-0.9821016142556235,-0.9044242553745645,-0.9398978856760429,-0.9489777534319527
2010-03-04,-0.9826681198011047,-0.979367138792983,-0.8963145634941609,-0.9379867415561439,-0.9487802544863158
2010-03-05,-0.9750144856123852,-0.9789735388548115,-0.8878986638939305,-0.9384364541467936,-0.9454226098387879
2010-03-08,-0.9748937443352506,-0.9777305963607049,-0.8894121227876914,-0.9379867415561439,-0.947068519949815
2010-03-09,-0.9712341176374097,-0.9790667578132145,-0.8914154739273835,-0.9360755691435372,-0.9429209137453601
2010-03-10,-0.9695437103872295,-0.9773162821960026,-0.8771906514535818,-0.9341644250236383,-0.9426575647050337
2010-03-11,-0.9689306936184733,-0.9741364162898494,-0.8730876952740555,-0.9318035400203818,-0.9452909353186246
2010-03-12,-0.9679089304731944,-0.9759593966389335,-0.8744874542482737,-0.9307918776671977,-0.9448959630965664
2010-03-15,-0.9704724431274184,-0.9766740917834041,-0.8887997073480378,-0.9305668091765644,-0.9454884599334773
2010-03-16,-0.9699059635889273,-0.975990472917744,-0.8870325793216108,-0.9296675820442197,-0.9415383612310647
2010-03-17,-0.9702124426030119,-0.9764565775877876,-0.8867176151705906,-0.9267446058148898,-0.9392999713959372
2010-03-18,-0.9697201377410968,-0.9749857588457846,-0.8859827433802007,-0.926969419671153,-0.9435134191386763
2010-03-19,-0.9719492989725764,-0.9774820058862779,-0.8915817124340871,-0.9271943466982473,-0.9448959630965664
2010-03-22,-0.9696272101320347,-0.9773577106490643,-0.8937688149428699,-0.9270819397701158,-0.9430525625963077
2010-03-23,-0.9662741946145998,-0.9786110151954508,-0.9012048966297448,-0.9239341496845228,-0.9406825239102327
2010-03-24,-0.9653360927507412,-0.9798746719160882,-0.8939175071656934,-0.9265197919586268,-0.9446326226126452
2010-03-25,-0.9678625694646911,-0.9729452643010842,-0.8890621663333903,-0.9224725766917345,-0.9443034662596556
2010-03-26,-0.9639149229823157,-0.9726034548682541,-0.8892284048400939,-0.9264073567377874,-0.9443034662596556
2010-03-29,-0.9625310094313666,-0.9725413023106328,-0.8894383586597787,-0.9271943466982473,-0.9428550465378602
2010-03-30,-0.9593171944206164,-0.9710290551155684,-0.8857115613851477,-0.9251706541866778,-0.9423942156647073
2010-03-31,-0.9601067853947081,-0.9718680454972526,-0.8853528819211463,-0.9305668091765644,-0.943908442699166
2010-04-01,-0.9592057341562703,-0.9759697586912133,-0.8838831717618596,-0.9320284104620605,-0.9450934534857982
2010-04-02,-0.9592057341562703,-0.9759697586912133,-0.8838831717618596,-0.9320284104620605,-0.9450934534857982
2010-04-05,-0.9568650979752978,-0.9763012060717635,-0.8819497383857429,-0.9307918776671977,-0.9433817702877287
2010-04-06,-0.95588979863455,-0.9720855596928691,-0.8843905768701777,-0.9302297298557087,-0.9462126655161724
2010-04-07,-0.9549052182810135,-0.972800244959311,-0.8884847766185106,-0.9298924241931906,-0.9454884599334773
2010-04-08,-0.9555089980924214,-0.9664923135303747,-0.8850291947604256,-0.923484465386581,-0.9473318946593571
2010-04-09,-0.9538000141315168,-0.9674245228704619,-0.8861402254557108,-0.918762723672776,-0.9466076719638515
2010-04-12,-0.9533355229376743,-0.9662437230559475,-0.8804450359231754,-0.9189876224071625,-0.9445667981871715
2010-04-13,-0.9532055153328975,-0.9673209418597791,-0.8681623698351907,-0.9175261625852054,-0.9421966824934493
2010-04-14,-0.9501775114848311,-0.9630534950975145,-0.8662114570181801,-0.9133665969755973,-0.9407483226664908
2010-04-15,-0.9471773800454245,-0.9614583909963268,-0.8607000522762284,-0.9128045057495238,-0.9398925024584691
2010-04-16,-0.9485892688010612,-0.9652390089839882,-0.9001988094228089,-0.9150528140684018,-0.9461468239778882
2010-04-19,-0.9488957037597052,-0.9649697042830303,-0.9002425915787764,-0.9108933050442093,-0.9466735049457305
2010-04-20,-0.9511991424637886,-0.9631363618816664,-0.8959209251483717,-0.9072957740752589,-0.9462784984980513
2010-04-21,-0.937610403392686,-0.9608265626360081,-0.89656826604832,-0.9076331363231926,-0.9491752352647792
2010-04-22,-0.9308764118382754,-0.9570355825960668,-0.9029020734711033,-0.9069586098762799,-0.9487143872788159
2010-04-23,-0.9268267182706642,-0.9637267617889236,-0.9047130170749906,-0.911792673640093,-0.9502286314260849
2010-04-26,-0.9280619740803782,-0.9601222196657883,-0.9163920575760083,-0.9101062867910414,-0.9491752352647792
2010-04-27,-0.9349912193468761,-0.9653943805000124,-0.9186490778483664,-0.9130292913130791,-0.952269505202765
2010-04-28,-0.9353997307610498,-0.9681599223634345,-0.9185353779288236,-0.9123547931588742,-0.9520719891443176
2010-04-29,-0.9288607579563777,-0.965694751601752,-0.916077093424988,-0.9113430176348589,-0.9488460703553843
2010-04-30,-0.9358735029676809,-0.9704904457136525,-0.9215885650099259,-0.9165144436466057,-0.9550345588929243
2010-05-03,-0.9309878721026215,-0.9700864936012301,-0.917301857461309,-0.9129168560922398,-0.9561537709232986
2010-05-04,-0.9381120186376835,-0.9780206152881936,-0.938499105248142,-0.9211235520906168,-0.9613547647326538
2010-05-05,-0.9406104907766522,-0.9768812439267408,-0.9355334156359882,-0.9242713704689176,-0.9630006406180599
2010-05-06,-0.9496573782696965,-0.9791806909981483,-0.9452353742908941,-0.9340520463882145,-0.9649756899692662
2010-05-07,-0.9593078987226807,-0.9830441757699617,-0.9500731688393171,-0.9427083135137021,-0.9665557414291985
2010-05-10,-0.9424682499599665,-0.976508368093129,-0.9251316443369594,-0.934501787271572,-0.9626056256139756
2010-05-11,-0.940118185914737,-0.9773680727013441,-0.9361545540853422,-0.9351761722549456,-0.9636589533240394
2010-05-12,-0.9349446968017578,-0.973836035310081,-0.9393564668107612,-0.9288806203764676,-0.9618156041622119
2010-05-13,-0.9384091872686855,-0.9763219202982942,-0.9345535977226327,-0.9311290984515924,-0.9620131116642542
2010-05-14,-0.9426261887139903,-0.979367138792983,-0.9374843284529988,-0.9346141659069958,-0.9731392535272283
2010-05-17,-0.942254698554944,-0.9789735388548115,-0.9370994131169099,-0.934501787271572,-0.9729417631379965
2010-05-18,-0.9439821564305454,-0.9816976522651722,-0.9454977998547536,-0.9368731688694261,-0.9757726412536297
2010-05-19,-0.9477161340267238,-0.983448137760413,-0.948944658703138,-0.9409385480547328,-0.974455947390429
2010-05-20,-0.9575430671484285,-0.9885027745209916,-0.9659339399791091,-0.9536994363512603,-0.97643098818523
2010-05-21,-0.9533077092696016,-0.9853850512944307,-0.9685234706863677,-0.9567485131793021,-0.974653446336066
2010-05-24,-0.9491836501185058,-0.9860065274804984,-0.9640530786116464,-0.963185415426002,-0.9770893693424514
2010-05-25,-0.9506140715294263,-0.9831684710071752,-0.9641317862279084,-0.9654440505832309,-0.9749167953763924
2010-05-26,-0.951645115687494,-0.9848775181713255,-0.9655315117806335,-0.9774144972089456,-0.974521780372308
2010-05-27,-0.9430627193882919,-0.9812626238739393,-0.95241775342361,-0.9662344356686281,-0.9695841527160897
2010-05-28,-0.939783966658314,-0.9825470046991363,-0.9566432327968587,-0.968493070825857,-0.9719542256277856
2010-05-31,-0.939783966658314,-0.9825470046991363,-0.9566432327968587,-0.968493070825857,-0.9719542256277856
2010-06-01,-0.9361149708368036,-0.9848464418925149,-0.9594951890679766,-0.9674767401758841,-0.9756410266283031
2010-06-02,-0.9332170480192479,-0.9816665858643905,-0.9498719714508258,-0.9610398379291842,-0.9747192964307554
2010-06-03,-0.9339879594865876,-0.9791289004928069,-0.9391727154416706,-0.9565226807855578,-0.9748509623945134
2010-06-04,-0.940638451296193,-0.9853332607890892,-0.9451916255564198,-0.968605987022729,-0.9788010439841155
2010-06-07,-0.94530111757712,-0.9861204606654321,-0.9567394198540146,-0.9742523627204926,-0.9827511854685542
2010-06-08,-0.9467965941884428,-0.9894039075822683,-0.9573867941754559,-0.9762851371912695,-0.9848579093399238
2010-06-09,-0.9524903633680246,-0.9903671833231371,-0.9668000579729219,-0.9798987950036719,-0.9866354683018983
2010-06-10,-0.9457005535705602,-0.9848775181713255,-0.9554359482014315,-0.9775272436495709,-0.9837386973095495
2010-06-11,-0.94291404696191,-0.9850639560881314,-0.9541324431273553,-0.9700740673383139,-0.9820269969986697
2010-06-14,-0.9421988509415966,-0.9842353277587269,-0.9587777967184805,-0.9718809245372229,-0.9836728899968863
2010-06-15,-0.937173902088678,-0.9811176144101948,-0.9458302434466677,-0.9596846738104716,-0.9799861146655844
2010-06-16,-0.9301518760645859,-0.9810554717306026,-0.9429607743131627,-0.96262072127081,-0.9809736093937692
2010-06-17,-0.9258606705724115,-0.9821016142556235,-0.9440018204018864,-0.9620561968718648,-0.9780110139759467
2010-06-18,-0.9238173498739093,-0.9821637569352158,-0.9440456025578539,-0.961265613737513,-0.9774843501209148
2010-06-21,-0.9274397350394203,-0.9855611370369857,-0.9540799713831807,-0.9667990732384044,-0.9793935921594579
2010-06-22,-0.9240217964879047,-0.9858097275114127,-0.9561008019637667,-0.9688317911237656,-0.9823561362388489
2010-06-23,-0.926696666610447,-0.9867004985204095,-0.9597751609157161,-0.9740265586194562,-0.9815002989180168
2010-06-24,-0.9285264652742206,-0.9899321549319041,-0.9658552323628472,-0.9775272436495709,-0.9853187487694819
2010-06-25,-0.9306626842114912,-0.9871666031904531,-0.9679723168435752,-0.9828349273421337,-0.9855162562715242
2010-06-28,-0.9291766942050127,-0.9904811263860998,-0.9684972013927873,-0.9853193383076913,-0.9853845903077662
2010-06-29,-0.9404433884910139,-0.9999999999999999,-0.9840867571160332,-0.996612146288634,-0.9894663592521393
2010-06-30,-0.944753156008766,-0.9993267431866196,-0.992231508142704,-1.0,-0.991243918214114
2010-07-01,-0.9475861264219472,-0.997565905517128,-0.9970081079372519,-0.9983060872906709,-0.9901247318529554
2010-07-02,-0.9490164890922804,-0.9994510384238332,-0.9995800923606304,-0.9970638676615382,-0.9909805948430032
2010-07-05,-0.9490164890922804,-0.9994510384238332,-0.9995800923606304,-0.9970638676615382,-0.9909805948430032
2010-07-06,-0.947446808434088,-0.9984981148572152,-1.0,-0.990852741223167,-0.9917047747564826
2010-07-07,-0.9381214318167935,-0.9950075059190135,-0.9876386262957533,-0.985432311089979,-0.9884788516893467
2010-07-08,-0.938659936150597,-0.9921176688183779,-0.9820746829666407,-0.9841901480462619,-0.9905855712825136
2010-07-09,-0.9372389279187865,-0.9910404500145463,-0.9725127269463512,-0.9857711728514267,-0.9903222393549976
2010-07-12,-0.9394030780053044,-0.9887099266643282,-0.9652165810511062,-0.9794470736307677,-0.9890713699172706
2010-07-13,-0.9445024511822949,-0.9844217755535617,-0.9535200611091947,-0.9760591350412783,-0.9865696182072089
2010-07-14,-0.9436386267910399,-0.9847842992129225,-0.9516478559084462,-0.9725584500111636,-0.9858454382937295
2010-07-15,-0.9448274775368101,-0.9860686701600908,-0.9493033381671395,-0.9717679800476429,-0.9878863420178279
2010-07-16,-0.9462671065347853,-0.989766431241629,-0.9794064112216272,-0.9787695764495348,-0.9922972887062039
2010-07-19,-0.9502797788472692,-0.9882645362208154,-0.9736587165234241,-0.974929944779849,-0.9895980765543287
2010-07-20,-0.9444188192711683,-0.9880988125305403,-0.9601775556926988,-0.9721068418090906,-0.9878863420178279
2010-07-21,-0.9422360924739261,-0.9908643642719914,-0.963755627323013,-0.9761721361162738,-0.9901905605566318
2010-07-22,-0.9377961998702229,-0.9881298888093509,-0.9573605583033686,-0.9680414343310761,-0.9890713699172706
2010-07-23,-0.9369415683808758,-0.9893728313034575,-0.9527676764564179,-0.968380126336277,-0.9902563935385108
2010-07-26,-0.9375547320011002,-0.989859650200032,-0.9537212584976862,-0.9651051322363675,-0.989005532657189
2010-07-27,-0.9330962773718195,-0.9911750974260108,-0.9505193457722672,-0.9644276350551346,-0.9895980765543287
2010-07-28,-0.935994141448788,-0.9911750974260108,-0.9577629865018443,-0.9667990732384044,-0.9917706034601589
2010-07-29,-0.9386413153844322,-0.9914547641792485,-0.9572031096493515,-0.9658956021998881,-0.998354132670999
2010-07-30,-0.9394402607970468,-0.9903879074276968,-0.9573255994215808,-0.968380126336277,-0.9979591091105094
2010-08-02,-0.9351675732750094,-0.9881298888093509,-0.9524614687365911,-0.9625079182447691,-0.9980249420923885
2010-08-03,-0.9350933839132867,-0.985695794326479,-0.9529689072664024,-0.9644276350551346,-0.999604980717713
2010-08-04,-0.9341179817765111,-0.9803511287603828,-0.9385428539826162,-0.9692835407893776,-0.9971032461204616
2010-08-05,-0.9353069500034558,-0.9800921861117047,-0.936985646354381,-0.973348948267392,-0.9963132417815086
2010-08-06,-0.9368023385038976,-0.9795846529885995,-0.9438793640511501,-0.97131637184557,-0.9955890575898266
2010-08-09,-0.9352604127731906,-0.9790563957609347,-0.9393914925355351,-0.9706386766153824,-0.9949965479183078
2010-08-10,-0.9374339760388186,-0.9778445295456386,-0.9408261769700479,-0.9767368585641736,-0.9976299484793171
2010-08-11,-0.9459978103124431,-0.9821016142556235,-0.9512979328756381,-0.9791083250401513,-1.0
2010-08-12,-0.9445116881396433,-0.9814076333376835,-0.951061709762373,-0.9832865921296223,-0.9994733318667655
2010-08-13,-0.947010233704346,-0.9833445567497301,-0.9560133044948181,-0.9843029793650107,-0.9966424066909035
2010-08-16,-0.9483663335872223,-0.9819151664607887,-0.9566781582571533,-0.9831737325181658,-0.9982224581508359
2010-08-17,-0.9443444536876837,-0.979025329360153,-0.9523652816794353,-0.9793135886353173,-0.9974324238644644
2010-08-18,-0.9433228373938731,-0.9782070532049995,-0.9596876300252745,-0.9780648333906803,-0.9971032461204616
2010-08-19,-0.946285653875216,-0.9803614908126626,-0.9720927524639953,-0.9823789337703501,-0.9934164836237677
2010-08-20,-0.9465085597187612,-0.9801646908435768,-0.9772980497505996,-0.9847631602575502,-0.9928239696740463
2010-08-23,-0.9500753322332739,-0.981366204884622,-0.9755046524305923,-0.9841954670753303,-0.9938114900714468
2010-08-24,-0.9555276041734394,-0.9835102804400053,-0.9865975802070297,-0.9869201680083234,-0.9944698541158576
2010-08-25,-0.9527782656713848,-0.9811072523579151,-0.9837718598079992,-0.9862390493604907,-0.9931531388616438
2010-08-26,-0.955202519078337,-0.9831684710071752,-0.9869562262495382,-0.9894179614246754,-0.99394316459161
2010-08-27,-0.9539578207192193,-0.9813247764315605,-0.9800887778463494,-0.9881690081310837,-0.9918364364420379
2010-08-30,-0.9531405188730827,-0.9842767660898174,-0.9854602802181641,-0.9914613456608811,-0.9949965479183078
2010-08-31,-0.9525831588107654,-0.9831995472859858,-0.9877960749497704,-0.9933915307731366,-0.9970374302513931
2010-09-01,-0.9458677733373728,-0.9752654255990224,-0.9787765163410798,-0.9885096523331235,-0.9965765737090245
2010-09-02,-0.9441587159507341,-0.97244808335223,-0.9762832395339633,-0.988055441201932,-0.9954573787914608
2010-09-03,-0.9380283279859696,-0.9687399700964408,-0.9700544090210224,-0.9840819567315942,-0.9932848219382123
2010-09-06,-0.9380283279859696,-0.9687399700964408,-0.9700544090210224,-0.9840819567315942,-0.9932848219382123
2010-09-07,-0.9389200101007377,-0.970366150476439,-0.9752159241516593,-0.9878284770998752,-0.9926922994320857
2010-09-08,-0.9341736531680969,-0.9683774464370799,-0.9698094963195499,-0.9881690081310837,-0.9905197468570398
2010-09-09,-0.9340344820317059,-0.9670930656118828,-0.9649104067527725,-0.9872608687957787,-0.9914414299943587
2010-09-10,-0.9337185604682177,-0.9649593422307504,-0.9649453990560533,-0.9890772889299277,-0.9921656141860407
2010-09-13,-0.9303468948143244,-0.9622352288203898,-0.959582619693939,-0.9747724392754673,-0.9884129887600493
2010-09-14,-0.9293995266228238,-0.9615308957281989,-0.961192332487842,-0.9756806917816035,-0.9890713699172706
2010-09-15,-0.9273933299754766,-0.9618416288822184,-0.9610086479617376,-0.9746588157609,-0.9889397167881205
2010-09-16,-0.9214952757185143,-0.9590657249665164,-0.9606411786450495,-0.9722747590299465,-0.9888738410242154
2010-09-17,-0.9226098196213871,-0.9588689249974307,-0.9526889688401561,-0.9735235708599992,-0.989005532657189
2010-09-20,-0.9153091282512833,-0.9557822780496803,-0.936828197700364,-0.9711394009582146,-0.9879521322176807
2010-09-21,-0.9148076892280476,-0.9563726779569375,-0.9322965774502746,-0.9743182281442757,-0.9841337294264445
2010-09-22,-0.9111108209978773,-0.9552333164735136,-0.9300744492167179,-0.9804489467070492,-0.9834753653820336
2010-09-23,-0.910024178873958,-0.9541768118962128,-0.9322790311663945,-0.9824925855776252,-0.9819611725731959
2010-09-24,-0.9068661086805276,-0.9460148139613531,-0.9201975958883943,-0.9785189313510406,-0.9777477162740517
2010-09-27,-0.9079436166431263,-0.9474234801457349,-0.9174680625465195,-0.9790866245332606,-0.9794593909157159
2010-09-28,-0.9119375653934176,-0.9470816707129048,-0.9203025727982367,-0.9796542894227727,-0.9796569411997842
2010-09-29,-0.9114637931867864,-0.9478170800839063,-0.9198476728555863,-0.9816977585371018,-0.9802494465931004
2010-09-30,-0.9148261925130379,-0.9498161461755452,-0.9215098239721708,-0.9818113820516692,-0.9815661661255168
2010-10-01,-0.9159685500839833,-0.9532860310091872,-0.9216585496164875,-0.9830601655890139,-0.9837386973095495
2010-10-04,-0.9195724907050914,-0.9515459174442551,-0.9245192288973058,-0.9883961702820951,-0.9844628772230289
2010-10-05,-0.9100054699969123,-0.9458698044976087,-0.9106268834369112,-0.9834008663764693,-0.983936213367997
2010-10-06,-0.9097733271960189,-0.9515355553919753,-0.9140212371196281,-0.9824925855776252,-0.9874913056227305
2010-10-07,-0.9097455428982398,-0.9506344223306987,-0.9178180190008207,-0.9813571709204776,-0.9880179951469781
2010-10-08,-0.9052406097792813,-0.9513801838759511,-0.9122715885340951,-0.9809031012528251,-0.986964658880509
2010-10-11,-0.9040424486504288,-0.953990364101378,-0.9100932424565058,-0.9806761371507684,-0.9872938237899039
2010-10-12,-0.9010887957007001,-0.9504169081350822,-0.9078624246347419,-0.9779512664615285,-0.9859112712756085
2010-10-13,-0.8996026294724597,-0.9517737838141226,-0.9061914502439776,-0.9721612486862105,-0.9838045559606443
2010-10-14,-0.8975870637014427,-0.951400898102482,-0.9082648194117245,-0.9734100888089707,-0.9849895581908713
2010-10-15,-0.8860416600139892,-0.9419648813947049,-0.8553198268947133,-0.9698906174208699,-0.9841337294264445
2010-10-18,-0.8830136708510695,-0.9430835286515981,-0.8410950044209116,-0.9667117336493931,-0.9836728899968863
2010-10-19,-0.8909181273474345,-0.9481485373424854,-0.8497383372817207,-0.9748859213264958,-0.9841337294264445
2010-10-20,-0.8899521090194755,-0.9481485373424854,-0.8496071244997909,-0.9725018080101268,-0.9841337294264445
2010-10-21,-0.890890225568481,-0.9416230818399037,-0.8460990374760382,-0.9712530527654899,-0.9854504404024557
2010-10-22,-0.8927942723345645,-0.9373142066245775,-0.8456266246710009,-0.9717070658477267,-0.9807761446737532
2010-10-25,-0.8915217456222273,-0.9374488639140709,-0.8421534965290358,-0.9738641867693312,-0.9800519562038686
2010-10-26,-0.8922554742978248,-0.9364648541906134,-0.8403163838960473,-0.9658035377286724,-0.9803152795749793
2010-10-27,-0.8924598328009392,-0.9389921873879461,-0.8421797324011232,-0.9641005996455518,-0.9791960846574156
2010-10-28,-0.8948655535526076,-0.9396861584278571,-0.8403338633369412,-0.9614894090562949,-0.9791302260063209
2010-10-29,-0.8988223488814504,-0.9413537672609169,-0.8446030580231711,-0.9570616851620577,-0.9793277506211736
2010-11-01,-0.8958502807576123,-0.9440986146538661,-0.8434657580343055,-0.9538828579759966,-0.9791960846574156
2010-11-02,-0.8910388686245692,-0.9419959576735155,-0.8429408734850935,-0.948887525777663,-0.9775502173284147
2010-11-03,-0.8878435568988092,-0.9379978254902376,-0.8389341377842161,-0.9529746337625682,-0.9769576948222881
2010-11-04,-0.8827629072840113,-0.937521368645943,-0.8353560661539018,-0.9517257653471,-0.9768260288585302
2010-11-05,-0.8838219119616196,-0.9356155215127071,-0.8346474302355993,-0.9550181594623129,-0.9754435020134504
2010-11-08,-0.8824379249849366,-0.9343518647920697,-0.8331689636451192,-0.9554723140080889,-0.9751143114348398
2010-11-09,-0.8847971525617802,-0.9361334068100632,-0.834874896917671,-0.9538828579759966,-0.9755751423079927
2010-11-10,-0.8829858571829969,-0.9329639029561897,-0.8365720403375363,-0.9539963400270249,-0.974587613354187
2010-11-11,-0.8842676355378292,-0.9360298257993804,-0.8415498709420688,-0.9569480899401981,-0.9754435020134504
2010-11-12,-0.8922741244342831,-0.9408876625908733,-0.8537101141008103,-0.9616028628146154,-0.9711641870632115
2010-11-15,-0.8931936495874175,-0.9479102990423092,-0.8605512932104187,-0.9623977181478467,-0.9722175661117067
2010-11-16,-0.8982558546578124,-0.9490703846302928,-0.8708306081587112,-0.9650249224097245,-0.9747851208562291
2010-11-17,-0.8992682193091279,-0.9484799847230356,-0.870979367224521,-0.9677663726257414,-0.9734026025675547
2010-11-18,-0.8919026195900901,-0.9424517101693082,-0.8595977445906435,-0.9646821845473067,-0.9707691720591272
2010-11-19,-0.8934817134273927,-0.9417784434778991,-0.8646105340769638,-0.9663955343469017,-0.9679382682742783
2010-11-22,-0.8873234383688214,-0.9360091214508786,-0.8642693674753492,-0.9659387485792994,-0.9678724438488046
2010-11-23,-0.8916240129846655,-0.9382774922434753,-0.8714517466080651,-0.9729065634880654,-0.9699791420509584
2010-11-24,-0.8859860033075503,-0.9289036182152907,-0.8609887471336682,-0.9700509521960325,-0.9678065851977098
2010-11-25,-0.8859860033075503,-0.9289036182152907,-0.8609887471336682,-0.9700509521960325,-0.9678065851977098
2010-11-26,-0.8858001774597197,-0.9289554185986608,-0.8653366494361602,-0.9714217055967489,-0.968925797228084
2010-11-29,-0.8840632770347147,-0.9265834667953813,-0.8722391235641228,-0.9707362298719133,-0.9679382682742783
2010-11-30,-0.8893762163018742,-0.9308198175227775,-0.8953347455808054,-0.971307403057194,-0.9688599728026103
2010-12-01,-0.8844999251901908,-0.9296286655340122,-0.8877761741217011,-0.962397689855139,-0.9649098569873872
2010-12-02,-0.8828743675483572,-0.9296493896385719,-0.8812411693104265,-0.9526882266814014,-0.963790679182634
2010-12-03,-0.8835336718998827,-0.930529798595289,-0.8802088796528964,-0.9512032556192536,-0.9610913985795169
2010-12-06,-0.8810166377353366,-0.9280749898858862,-0.8755197773272969,-0.9532592866958507,-0.9629348076361809
2010-12-07,-0.882818652101331,-0.9294007991641449,-0.8678386826744701,-0.9529167185896799,-0.9598405548110056
2010-12-08,-0.8802180300810988,-0.9298979801129991,-0.8648642366311228,-0.9488045149729466,-0.9589846918209579
2010-12-09,-0.8813788909370345,-0.931389503203504,-0.8640243879308905,-0.950517808187126,-0.9606305591499588
2010-12-10,-0.8806358812486483,-0.9305919511529102,-0.8634032829030296,-0.9475480075263696,-0.9600380452002374
2010-12-13,-0.8796049252014617,-0.9320109892676006,-0.861294954853495,-0.9485759664792525,-0.9625397840756913
2010-12-14,-0.8808865860751194,-0.9323320844738998,-0.8610412188778429,-0.9443496017865034,-0.9624081095555281
